string,dom_number,dom_x,dom_y,dom_z
92.0,59.0,18.415034,-51.001959400000004,-328.8685269
42.0,46.0,-403.14,3.49,-264.13
54.0,33.0,-111.51,159.98,-44.13
62.0,27.0,-189.98,257.42,58.82
62.0,32.0,-189.98,257.42,-26.29
63.0,20.0,-66.7,276.92,174.43
70.0,25.0,-145.45,374.24,93.59
71.0,5.0,-21.97,393.24,431.73
71.0,12.0,-21.97,393.24,312.59
87.0,32.0,27.0084576,-31.316284,-247.8685269
93.0,30.0,14.164966,-80.5119594,-241.8685269
88.0,30.0,62.6751236,-35.288784,-241.9914731
88.0,34.0,62.623333,-35.16375,-253.683
88.0,66.0,62.498299,-35.2155406,-349.9914731
89.0,77.0,89.415034,-59.0505406,-382.9914731
89.0,104.0,89.21391390000001,-58.99875,-464.074662
91.0,92.0,47.3660861,-57.0125,-427.785338
30.0,1.0,500.43,-58.45,501.85
30.0,2.0,500.43,-58.45,484.83
30.0,6.0,500.43,-58.45,416.75
92.0,101.0,18.3417906,-51.178784,-454.9914731
63.0,7.0,-66.7,276.92,395.7
87.0,42.0,27.0327531,-31.19125,-277.785338
88.0,83.0,62.623333,-35.2398361,-400.785338
89.0,56.0,89.415034,-58.946959400000004,-319.8685269
89.0,74.0,89.164966,-58.946959400000004,-373.9914731
90.0,56.0,57.2382094,-83.810034,-319.8685269
91.0,26.0,47.341790599999996,-56.887466,-229.9914731
91.0,59.0,47.415034,-57.0642906,-328.8685269
92.0,50.0,18.2382094,-50.928716,-301.9914731
92.0,83.0,18.2382094,-50.928716,-400.8685269
93.0,54.0,14.238209399999999,-80.438716,-313.8685269
93.0,57.0,14.415033999999999,-80.6155406,-322.9914731
92.0,89.0,18.415034,-51.001959400000004,-418.8685269
93.0,41.0,14.3417906,-80.438716,-274.8685269
69.0,5.0,-268.9,354.24,433.45
69.0,9.0,-268.9,354.24,365.37
69.0,10.0,-268.9,354.24,348.35
90.0,53.0,57.164966,-83.7367906,-310.9914731
93.0,80.0,14.3417906,-80.438716,-391.8685269
93.0,80.0,14.415033999999999,-80.6155406,-391.8685269
87.0,32.0,26.956667,-31.1151639,-247.785338
90.0,87.0,57.29,-83.7610861,-413.074662
90.0,95.0,57.415034,-83.7367906,-436.8685269
91.0,93.0,47.164966,-56.960709400000006,-430.8685269
93.0,50.0,14.238209399999999,-80.438716,-301.9914731
88.0,39.0,62.498299,-35.1119594,-268.9914731
93.0,38.0,14.2139139,-80.56375,-265.785338
93.0,69.0,14.366086099999999,-80.56375,-358.785338
93.0,89.0,14.3417906,-80.438716,-418.8685269
91.0,83.0,47.341790599999996,-56.887466,-400.8685269
91.0,89.0,47.164966,-57.0642906,-418.9914731
87.0,33.0,27.0084576,-31.316284,-250.8685269
87.0,38.0,26.9048764,-31.316284,-265.9914731
88.0,104.0,62.748367,-35.1119594,-463.8685269
89.0,102.0,89.34179060000001,-58.873716,-457.8685269
89.0,118.0,89.29,-59.0748361,-526.7853379999999
90.0,98.0,57.341790599999996,-83.559966,-445.8685269
90.0,105.0,57.164966,-83.6332094,-466.9914731
90.0,105.0,57.164966,-83.7367906,-466.9914731
91.0,102.0,47.415034,-56.960709400000006,-457.9914731
87.0,39.0,27.0327531,-31.19125,-269.074662
88.0,57.0,62.748367,-35.2155406,-322.8685269
90.0,63.0,57.2139139,-83.685,-341.074662
92.0,51.0,18.3417906,-51.178784,-304.8685269
92.0,89.0,18.415034,-51.1055406,-418.8685269
66.0,4.0,303.41,335.64,461.89
66.0,11.0,303.41,335.64,342.75
66.0,12.0,303.41,335.64,325.73
74.0,1.0,338.44,463.72,505.72
74.0,2.0,338.44,463.72,488.7
74.0,3.0,338.44,463.72,471.68
88.0,105.0,62.571542400000006,-35.038716,-466.9914731
89.0,90.0,89.2382094,-58.873716,-421.9914731
91.0,80.0,47.2382094,-56.887466,-391.8685269
91.0,80.0,47.415034,-57.0642906,-391.8685269
91.0,81.0,47.29,-56.936413900000005,-395.074662
88.0,53.0,62.6751236,-35.038716,-310.9914731
88.0,59.0,62.498299,-35.1119594,-328.8685269
89.0,92.0,89.29,-59.0748361,-428.074662
92.0,95.0,18.2382094,-50.928716,-436.9914731
87.0,51.0,27.081701,-31.2430406,-304.9914731
87.0,69.0,26.9048764,-31.316284,-358.9914731
88.0,42.0,62.571542400000006,-35.288784,-277.8685269
89.0,54.0,89.164966,-59.0505406,-313.9914731
89.0,69.0,89.415034,-59.0505406,-358.8685269
90.0,32.0,57.29,-83.7610861,-248.07466200000002
91.0,53.0,47.415034,-57.0642906,-310.9914731
91.0,68.0,47.415034,-56.960709400000006,-355.8685269
93.0,57.0,14.3417906,-80.438716,-322.9914731
54.0,1.0,-111.51,159.98,500.53
54.0,2.0,-111.51,159.98,483.51
54.0,3.0,-111.51,159.98,466.49
54.0,5.0,-111.51,159.98,432.45
87.0,30.0,26.831633,-31.1394594,-241.9914731
89.0,26.0,89.34179060000001,-59.123784,-229.8685269
91.0,39.0,47.29,-56.936413900000005,-269.074662
91.0,44.0,47.2382094,-57.137534,-283.9914731
92.0,21.0,18.2382094,-51.178784,-214.9914731
76.0,21.0,-224.09,470.86,162.01
76.0,22.0,-224.09,470.86,144.99
93.0,47.0,14.238209399999999,-80.688784,-292.8685269
93.0,50.0,14.3417906,-80.688784,-301.9914731
34.0,25.0,-200.55,-74.03,114.93
89.0,118.0,89.164966,-59.0505406,-526.9914730999999
89.0,123.0,89.164966,-58.946959400000004,-651.9914730999999
90.0,59.0,57.2139139,-83.685,-329.074662
90.0,109.0,57.29,-83.685,-479.177
93.0,118.0,14.238209399999999,-80.438716,-526.8685269
16.0,13.0,-166.4,-287.79,293.29
87.0,86.0,26.831633,-31.1394594,-409.8685269
91.0,6.0,47.415034,-56.960709400000006,398.1314731
93.0,95.0,14.238209399999999,-80.688784,-436.8685269
89.0,71.0,89.415034,-58.946959400000004,-364.9914731
90.0,66.0,57.2382094,-83.559966,-349.8685269
87.0,26.0,26.956667,-31.1151639,-230.07466200000002
87.0,41.0,26.880580899999998,-31.19125,-274.785338
87.0,99.0,26.956667,-31.2673361,-448.785338
92.0,53.0,18.29,-50.9776639,-310.785338
89.0,21.0,89.2382094,-58.873716,-214.9914731
90.0,93.0,57.29,-83.6089139,-430.785338
90.0,98.0,57.164966,-83.7367906,-445.9914731
91.0,38.0,47.29,-57.0885861,-265.785338
93.0,54.0,14.29,-80.4876639,-314.074662
91.0,35.0,47.164966,-57.0642906,-256.8685269
93.0,89.0,14.29,-80.4876639,-418.785338
13.0,10.0,405.83,-306.38,341.95
13.0,16.0,405.83,-306.38,239.82
20.0,10.0,326.85,-209.07,345.24
21.0,11.0,443.96,-194.12,346.47
21.0,14.0,443.92,-194.26,295.4
21.0,17.0,443.8,-194.31,244.34
21.0,19.0,443.72,-194.26,210.3
28.0,30.0,248.15,-111.87,4.43
37.0,31.0,194.34,-30.92,-6.53
37.0,32.0,194.34,-30.92,-23.55
37.0,33.0,194.34,-30.92,-40.57
37.0,34.0,194.34,-30.92,-57.59
38.0,29.0,292.9,5.2,14.82
62.0,52.0,-189.98,257.42,-366.7
88.0,44.0,62.623333,-35.2398361,-284.074662
89.0,93.0,89.2382094,-59.123784,-430.9914731
91.0,50.0,47.29,-56.936413900000005,-301.785338
92.0,107.0,18.2382094,-51.178784,-472.9914731
92.0,110.0,18.2382094,-50.928716,-481.8685269
87.0,101.0,27.081701,-31.1394594,-454.9914731
88.0,59.0,62.498299,-35.2155406,-328.8685269
89.0,45.0,89.29,-58.9226639,-286.785338
89.0,53.0,89.2382094,-59.123784,-310.8685269
92.0,104.0,18.3660861,-51.05375,-463.785338
92.0,107.0,18.29,-50.9776639,-472.785338
93.0,87.0,14.3417906,-80.438716,-412.8685269
93.0,93.0,14.238209399999999,-80.688784,-430.8685269
87.0,66.0,26.831633,-31.2430406,-349.9914731
87.0,74.0,26.956667,-31.2673361,-374.074662
92.0,41.0,18.3417906,-51.178784,-274.8685269
92.0,44.0,18.29,-51.1298361,-284.074662
67.0,22.0,429.76,351.02,148.71
67.0,29.0,429.76,351.02,29.56
67.0,30.0,429.76,351.02,12.54
67.0,31.0,429.76,351.02,-4.48
67.0,32.0,429.76,351.02,-21.5
67.0,33.0,429.76,351.02,-38.52
67.0,34.0,429.76,351.02,-55.54
87.0,97.0,26.956667,-31.19125,-442.683
92.0,90.0,18.164966,-51.1055406,-421.8685269
87.0,89.0,27.0084576,-31.316284,-418.9914731
88.0,39.0,62.6751236,-35.038716,-268.9914731
89.0,56.0,89.34179060000001,-59.123784,-319.9914731
90.0,35.0,57.2382094,-83.810034,-256.8685269
90.0,35.0,57.29,-83.7610861,-257.074662
92.0,35.0,18.2382094,-50.928716,-256.9914731
88.0,86.0,62.6751236,-35.288784,-409.8685269
90.0,63.0,57.415034,-83.6332094,-340.9914731
90.0,69.0,57.341790599999996,-83.810034,-358.9914731
92.0,69.0,18.2382094,-50.928716,-358.9914731
92.0,98.0,18.415034,-51.1055406,-445.9914731
88.0,26.0,62.6751236,-35.288784,-229.8685269
91.0,76.0,47.29,-57.0125,-380.177
91.0,83.0,47.164966,-56.960709400000006,-400.8685269
92.0,33.0,18.164966,-51.1055406,-250.9914731
92.0,102.0,18.2382094,-50.928716,-457.8685269
93.0,32.0,14.415033999999999,-80.5119594,-247.9914731
88.0,8.0,62.571542400000006,-35.038716,348.1314731
88.0,14.0,62.748367,-35.2155406,148.0085269
89.0,14.0,89.164966,-58.946959400000004,148.0085269
91.0,10.0,47.415034,-56.960709400000006,298.1314731
91.0,80.0,47.415034,-56.960709400000006,-391.9914731
91.0,99.0,47.2382094,-56.887466,-448.8685269
91.0,102.0,47.164966,-57.0642906,-457.8685269
91.0,104.0,47.341790599999996,-57.137534,-463.9914731
91.0,105.0,47.2382094,-57.137534,-466.9914731
92.0,12.0,18.3417906,-51.178784,248.1314731
92.0,12.0,18.3417906,-51.178784,248.0085269
93.0,12.0,14.29,-80.6398361,247.92533799999998
19.0,19.0,210.47,-209.77,190.57
19.0,20.0,210.47,-209.77,173.55
20.0,1.0,326.85,-209.07,498.42
20.0,9.0,326.85,-209.07,362.26
20.0,25.0,326.85,-209.07,89.93
28.0,16.0,248.15,-111.87,242.72
28.0,19.0,248.15,-111.87,191.66
28.0,29.0,248.15,-111.87,21.45
37.0,19.0,194.34,-30.92,197.72
37.0,29.0,194.34,-30.92,27.51
87.0,26.0,26.9048764,-31.066216,-229.9914731
87.0,42.0,27.0084576,-31.316284,-277.9914731
87.0,62.0,26.9048764,-31.066216,-337.9914731
87.0,65.0,27.0084576,-31.316284,-346.8685269
87.0,75.0,27.0084576,-31.066216,-376.8685269
88.0,29.0,62.623333,-35.2398361,-239.07466200000002
88.0,33.0,62.748367,-35.1119594,-250.9914731
89.0,21.0,89.34179060000001,-59.123784,-214.8685269
89.0,23.0,89.34179060000001,-59.123784,-220.8685269
89.0,25.0,89.29,-58.99875,-227.17700000000002
89.0,26.0,89.3660861,-58.99875,-229.785338
89.0,29.0,89.34179060000001,-58.873716,-238.8685269
89.0,30.0,89.2382094,-59.123784,-241.9914731
89.0,32.0,89.2382094,-58.873716,-247.8685269
89.0,32.0,89.164966,-59.0505406,-247.8685269
89.0,33.0,89.3660861,-58.99875,-250.785338
89.0,38.0,89.21391390000001,-58.99875,-265.785338
89.0,38.0,89.164966,-58.946959400000004,-265.8685269
89.0,38.0,89.2382094,-59.123784,-265.8685269
90.0,27.0,57.341790599999996,-83.559966,-232.8685269
90.0,32.0,57.3660861,-83.685,-247.785338
90.0,35.0,57.3660861,-83.685,-256.785338
90.0,38.0,57.415034,-83.7367906,-265.9914731
91.0,32.0,47.2382094,-57.137534,-247.8685269
91.0,32.0,47.415034,-57.0642906,-247.8685269
91.0,33.0,47.415034,-57.0642906,-250.8685269
91.0,35.0,47.415034,-57.0642906,-256.8685269
91.0,41.0,47.2382094,-56.887466,-274.8685269
91.0,44.0,47.164966,-57.0642906,-283.8685269
93.0,57.0,14.238209399999999,-80.438716,-322.9914731
93.0,59.0,14.3417906,-80.438716,-328.8685269
88.0,47.0,62.498299,-35.2155406,-292.8685269
88.0,89.0,62.498299,-35.2155406,-418.8685269
89.0,4.0,89.2382094,-59.123784,498.1314731
89.0,71.0,89.29,-58.9226639,-364.785338
89.0,92.0,89.2382094,-58.873716,-427.9914731
89.0,104.0,89.34179060000001,-59.123784,-463.9914731
90.0,6.0,57.2139139,-83.685,398.214662
90.0,8.0,57.415034,-83.7367906,348.1314731
91.0,35.0,47.341790599999996,-57.137534,-256.8685269
91.0,62.0,47.164966,-57.0642906,-337.8685269
92.0,2.0,18.3660861,-51.05375,548.2146620000001
92.0,8.0,18.2382094,-50.928716,348.0085269
92.0,39.0,18.415034,-51.1055406,-268.9914731
92.0,45.0,18.415034,-51.001959400000004,-286.9914731
93.0,33.0,14.366086099999999,-80.56375,-250.785338
24.0,25.0,-245.65,-190.49,92.99
24.0,26.0,-245.65,-190.49,75.96
33.0,18.0,-324.39,-93.43,210.78
87.0,26.0,26.956667,-31.2673361,-230.07466200000002
87.0,30.0,26.9048764,-31.066216,-241.8685269
87.0,75.0,27.081701,-31.2430406,-376.8685269
88.0,93.0,62.571542400000006,-35.038716,-430.8685269
88.0,101.0,62.547246900000005,-35.16375,-455.074662
88.0,114.0,62.748367,-35.2155406,-502.8685269
89.0,32.0,89.29,-58.9226639,-247.785338
91.0,8.0,47.2139139,-57.0125,348.214662
91.0,12.0,47.29,-56.936413900000005,247.92533799999998
53.0,2.0,-234.95,140.44,483.04
87.0,107.0,27.081701,-31.1394594,-472.9914731
88.0,32.0,62.498299,-35.2155406,-247.8685269
90.0,104.0,57.2382094,-83.810034,-463.8685269
91.0,110.0,47.164966,-57.0642906,-481.9914731
92.0,86.0,18.164966,-51.001959400000004,-409.9914731
63.0,38.0,-66.7,276.92,-131.94
63.0,48.0,-66.7,276.92,-302.15
64.0,50.0,54.26,292.97,-309.46
71.0,22.0,-21.97,393.24,142.38
71.0,25.0,-21.97,393.24,91.32
71.0,26.0,-21.97,393.24,74.3
71.0,27.0,-21.97,393.24,57.28
71.0,29.0,-21.97,393.24,23.23
71.0,31.0,-21.97,393.24,-10.81
71.0,32.0,-21.97,393.24,-27.83
71.0,33.0,-21.97,393.24,-44.85
71.0,34.0,-21.97,393.24,-61.87
77.0,28.0,-101.06,490.22,41.92
78.0,18.0,22.11,509.5,215.31
78.0,21.0,22.11,509.5,164.25
78.0,23.0,22.11,509.5,130.21
78.0,25.0,22.11,509.5,96.17
78.0,27.0,22.11,509.5,62.13
78.0,30.0,22.11,509.5,11.06
78.0,31.0,22.11,509.5,-5.96
78.0,32.0,22.11,509.5,-22.98
92.0,74.0,18.213913899999998,-51.05375,-374.074662
49.0,12.0,472.05,127.9,317.05
49.0,15.0,472.05,127.9,265.98
87.0,65.0,26.9048764,-31.316284,-346.9914731
88.0,4.0,62.547246900000005,-35.16375,498.214662
89.0,77.0,89.415034,-58.946959400000004,-382.9914731
88.0,56.0,62.6751236,-35.038716,-319.8685269
89.0,90.0,89.2382094,-59.123784,-421.9914731
89.0,92.0,89.415034,-59.0505406,-427.9914731
91.0,80.0,47.3660861,-57.0125,-391.785338
48.0,46.0,330.03,127.2,-265.07
48.0,49.0,330.03,127.2,-316.13
48.0,51.0,330.03,127.2,-350.17
48.0,53.0,330.03,127.2,-384.21
48.0,54.0,330.03,127.2,-401.23
49.0,52.0,472.05,127.9,-363.78
57.0,53.0,257.31,211.66,-380.65
58.0,46.0,382.35,238.9,-267.39
58.0,48.0,382.35,238.9,-301.43
59.0,44.0,505.27,257.88,-225.66
59.0,46.0,505.27,257.88,-259.7
59.0,50.0,505.27,257.88,-327.78
88.0,35.0,62.547246900000005,-35.16375,-256.785338
88.0,38.0,62.498299,-35.2155406,-265.9914731
91.0,62.0,47.415034,-57.0642906,-337.8685269
93.0,35.0,14.415033999999999,-80.6155406,-256.8685269
93.0,106.0,14.29,-80.56375,-470.177
19.0,13.0,210.47,-209.77,292.7
28.0,12.0,248.15,-111.87,310.81
28.0,20.0,248.15,-111.87,174.64
28.0,21.0,248.15,-111.87,157.62
87.0,69.0,27.0327531,-31.19125,-358.785338
87.0,75.0,26.831633,-31.2430406,-376.9914731
88.0,108.0,62.623333,-35.16375,-476.177
91.0,26.0,47.2382094,-56.887466,-229.8685269
91.0,27.0,47.164966,-56.960709400000006,-232.8685269
91.0,62.0,47.164966,-56.960709400000006,-337.9914731
91.0,74.0,47.341790599999996,-56.887466,-373.8685269
92.0,74.0,18.2382094,-50.928716,-373.8685269
93.0,83.0,14.29,-80.6398361,-400.785338
56.0,6.0,132.03,202.98,417.63
88.0,66.0,62.547246900000005,-35.16375,-349.785338
89.0,80.0,89.29,-59.0748361,-392.074662
89.0,86.0,89.34179060000001,-59.123784,-409.9914731
90.0,54.0,57.164966,-83.6332094,-313.8685269
91.0,41.0,47.341790599999996,-57.137534,-274.8685269
92.0,77.0,18.3660861,-51.05375,-382.785338
87.0,45.0,27.0327531,-31.19125,-287.074662
90.0,78.0,57.29,-83.7610861,-386.074662
92.0,80.0,18.29,-51.1298361,-391.785338
92.0,89.0,18.29,-51.1298361,-419.074662
93.0,78.0,14.29,-80.6398361,-385.785338
93.0,86.0,14.366086099999999,-80.56375,-410.074662
26.0,54.0,1.71,-150.63,-404.85
46.0,54.0,90.49,82.35,-400.44
56.0,51.0,132.03,202.98,-348.3
56.0,56.0,132.03,202.98,-433.41
87.0,56.0,26.831633,-31.1394594,-319.9914731
87.0,57.0,26.956667,-31.2673361,-323.074662
87.0,93.0,26.831633,-31.1394594,-430.9914731
87.0,95.0,27.0327531,-31.19125,-437.074662
88.0,51.0,62.498299,-35.2155406,-304.9914731
88.0,63.0,62.498299,-35.2155406,-340.9914731
88.0,91.0,62.623333,-35.16375,-425.177
89.0,63.0,89.2382094,-59.123784,-340.9914731
90.0,62.0,57.2382094,-83.559966,-337.8685269
91.0,35.0,47.29,-56.936413900000005,-256.785338
91.0,81.0,47.2382094,-57.137534,-394.8685269
92.0,63.0,18.415034,-51.1055406,-340.9914731
92.0,80.0,18.3417906,-50.928716,-391.8685269
92.0,99.0,18.3417906,-50.928716,-448.9914731
93.0,6.0,14.3417906,-80.438716,398.0085269
93.0,71.0,14.29,-80.4876639,-364.785338
91.0,105.0,47.29,-56.936413900000005,-467.074662
92.0,104.0,18.29,-50.9776639,-463.785338
88.0,42.0,62.623333,-35.0876639,-277.785338
90.0,89.0,57.415034,-83.7367906,-418.9914731
92.0,110.0,18.415034,-51.1055406,-481.8685269
88.0,65.0,62.748367,-35.1119594,-346.9914731
93.0,59.0,14.366086099999999,-80.56375,-329.074662
88.0,114.0,62.748367,-35.1119594,-502.8685269
89.0,45.0,89.164966,-59.0505406,-286.9914731
91.0,77.0,47.341790599999996,-56.887466,-382.9914731
92.0,45.0,18.2382094,-50.928716,-286.9914731
5.0,10.0,237.78,-442.42,348.28
11.0,10.0,158.94,-345.23,346.65
11.0,12.0,158.94,-345.23,312.61
88.0,74.0,62.623333,-35.2398361,-374.074662
88.0,102.0,62.623333,-35.2398361,-457.785338
89.0,35.0,89.29,-58.9226639,-257.074662
91.0,98.0,47.3660861,-57.0125,-445.785338
93.0,39.0,14.3417906,-80.438716,-268.8685269
93.0,71.0,14.2139139,-80.56375,-364.785338
93.0,74.0,14.164966,-80.6155406,-373.9914731
56.0,16.0,132.03,202.98,247.42
57.0,8.0,257.31,211.66,385.28
57.0,9.0,257.31,211.66,368.26
57.0,10.0,257.31,211.66,351.24
58.0,5.0,382.35,238.9,430.46
64.0,23.0,54.26,292.97,150.1
64.0,24.0,54.26,292.97,133.08
64.0,25.0,54.26,292.97,116.06
64.0,27.0,54.26,292.97,82.02
64.0,33.0,54.26,292.97,-20.11
65.0,13.0,174.47,315.54,308.5
65.0,17.0,174.47,315.54,240.41
90.0,44.0,57.2382094,-83.559966,-283.9914731
90.0,57.0,57.29,-83.6089139,-323.074662
90.0,77.0,57.415034,-83.7367906,-382.8685269
92.0,87.0,18.3660861,-51.05375,-412.785338
92.0,93.0,18.3417906,-51.178784,-430.9914731
92.0,93.0,18.29,-50.9776639,-431.074662
4.0,8.0,114.39,-461.99,379.52
4.0,11.0,114.39,-461.99,328.46
4.0,13.0,114.39,-461.99,294.42
90.0,23.0,57.341790599999996,-83.559966,-220.8685269
93.0,87.0,14.3417906,-80.438716,-412.9914731
55.0,28.0,11.87,179.19,42.78
64.0,20.0,54.26,292.97,201.16
64.0,26.0,54.26,292.97,99.04
64.0,34.0,54.26,292.97,-37.13
64.0,40.0,54.26,292.97,-139.25
65.0,24.0,174.47,315.54,121.27
72.0,19.0,101.04,412.79,198.04
72.0,20.0,101.04,412.79,181.02
88.0,59.0,62.547246900000005,-35.16375,-329.074662
89.0,102.0,89.164966,-58.946959400000004,-457.8685269
89.0,104.0,89.415034,-58.946959400000004,-463.9914731
91.0,39.0,47.3660861,-57.0125,-269.074662
36.0,6.0,46.29,-34.88,415.87
45.0,1.0,-32.96,62.44,495.81
87.0,4.0,26.9048764,-31.316284,498.0085269
92.0,1.0,18.29,-51.05375,573.07
92.0,2.0,18.164966,-51.1055406,548.0085269000001
92.0,2.0,18.29,-51.1298361,547.925338
92.0,4.0,18.3417906,-50.928716,498.1314731
90.0,56.0,57.2139139,-83.685,-320.074662
90.0,57.0,57.341790599999996,-83.559966,-322.9914731
47.0,9.0,195.03,125.59,365.67
47.0,10.0,195.03,125.59,348.65
56.0,20.0,132.03,202.98,179.34
57.0,17.0,257.31,211.66,232.09
64.0,28.0,54.26,292.97,64.99
65.0,16.0,174.47,315.54,257.43
92.0,56.0,18.2382094,-51.178784,-319.8685269
92.0,59.0,18.3660861,-51.05375,-329.074662
30.0,41.0,500.43,-58.45,-178.98
30.0,43.0,500.43,-58.45,-213.02
30.0,44.0,500.43,-58.45,-230.04
39.0,50.0,411.81,13.0,-332.28
48.0,50.0,330.03,127.2,-333.15
88.0,71.0,62.623333,-35.2398361,-364.785338
88.0,101.0,62.748367,-35.1119594,-454.9914731
89.0,101.0,89.164966,-59.0505406,-454.9914731
91.0,44.0,47.29,-57.0885861,-284.074662
92.0,71.0,18.29,-50.9776639,-364.785338
87.0,59.0,26.956667,-31.2673361,-329.074662
87.0,83.0,27.0084576,-31.066216,-400.8685269
88.0,27.0,62.748367,-35.1119594,-232.8685269
89.0,41.0,89.34179060000001,-59.123784,-274.9914731
90.0,27.0,57.29,-83.6089139,-233.07466200000002
90.0,33.0,57.29,-83.6089139,-250.785338
90.0,33.0,57.2382094,-83.559966,-250.8685269
93.0,104.0,14.415033999999999,-80.5119594,-463.8685269
89.0,47.0,89.34179060000001,-58.873716,-292.8685269
89.0,47.0,89.21391390000001,-58.99875,-293.074662
90.0,26.0,57.164966,-83.7367906,-229.8685269
93.0,45.0,14.3417906,-80.438716,-286.9914731
93.0,47.0,14.2139139,-80.56375,-293.074662
93.0,71.0,14.164966,-80.6155406,-364.9914731
88.0,66.0,62.623333,-35.0876639,-349.785338
90.0,68.0,57.2382094,-83.559966,-355.8685269
91.0,57.0,47.415034,-56.960709400000006,-322.9914731
93.0,71.0,14.164966,-80.5119594,-364.8685269
93.0,74.0,14.238209399999999,-80.688784,-373.8685269
21.0,20.0,443.72,-194.21,193.28
21.0,24.0,443.88,-194.22,125.2
21.0,25.0,443.92,-194.25,108.18
21.0,26.0,443.95,-194.29,91.16
87.0,20.0,27.0327531,-31.19125,-101.78533800000001
88.0,87.0,62.6751236,-35.288784,-412.9914731
90.0,45.0,57.164966,-83.7367906,-286.9914731
92.0,21.0,18.164966,-51.1055406,-214.9914731
92.0,26.0,18.213913899999998,-51.05375,-229.785338
93.0,59.0,14.238209399999999,-80.438716,-328.9914731
42.0,32.0,-403.14,3.49,-25.84
42.0,33.0,-403.14,3.49,-42.86
51.0,19.0,-481.6,101.39,195.68
51.0,21.0,-481.6,101.39,161.64
52.0,22.0,-358.44,120.56,140.63
52.0,23.0,-358.44,120.56,123.61
60.0,13.0,-437.04,217.8,297.22
60.0,15.0,-437.04,217.8,263.18
87.0,51.0,27.081701,-31.1394594,-304.8685269
87.0,54.0,27.0084576,-31.066216,-313.8685269
88.0,50.0,62.748367,-35.1119594,-301.9914731
19.0,17.0,210.47,-209.77,224.61
27.0,20.0,124.97,-131.25,170.26
45.0,29.0,-32.96,62.44,19.23
89.0,14.0,89.21391390000001,-58.99875,147.92533799999998
89.0,32.0,89.2382094,-59.123784,-247.8685269
89.0,38.0,89.34179060000001,-58.873716,-265.9914731
89.0,45.0,89.3660861,-58.99875,-287.074662
89.0,63.0,89.3660861,-58.99875,-340.785338
89.0,99.0,89.34179060000001,-59.123784,-448.9914731
89.0,101.0,89.415034,-58.946959400000004,-454.9914731
91.0,83.0,47.29,-57.0885861,-401.074662
91.0,95.0,47.3660861,-57.0125,-436.785338
92.0,71.0,18.29,-50.9776639,-365.074662
87.0,71.0,27.081701,-31.1394594,-364.9914731
89.0,66.0,89.415034,-59.0505406,-349.8685269
92.0,56.0,18.3660861,-51.05375,-319.785338
93.0,97.0,14.29,-80.56375,-442.683
15.0,4.0,-290.66,-307.38,452.96
15.0,5.0,-290.66,-307.38,435.94
93.0,41.0,14.164966,-80.6155406,-274.9914731
52.0,17.0,-358.44,120.56,225.73
52.0,19.0,-358.44,120.56,191.69
52.0,21.0,-358.44,120.56,157.65
61.0,1.0,-313.6,237.44,501.19
87.0,86.0,26.9048764,-31.066216,-409.9914731
87.0,88.0,26.956667,-31.19125,-415.683
88.0,41.0,62.623333,-35.2398361,-274.785338
88.0,59.0,62.748367,-35.1119594,-328.9914731
88.0,74.0,62.571542400000006,-35.038716,-373.9914731
90.0,108.0,57.29,-83.685,-476.177
29.0,4.0,371.56,-92.18,451.52
38.0,5.0,292.9,5.2,423.32
38.0,9.0,292.9,5.2,355.24
88.0,36.0,62.623333,-35.16375,-259.683
89.0,35.0,89.34179060000001,-59.123784,-256.8685269
90.0,29.0,57.2382094,-83.810034,-238.9914731
65.0,19.0,174.47,315.54,206.37
65.0,22.0,174.47,315.54,155.31
66.0,13.0,303.41,335.64,308.71
73.0,11.0,224.58,432.35,326.86
92.0,32.0,18.213913899999998,-51.05375,-247.785338
46.0,38.0,90.49,82.35,-128.1
46.0,45.0,90.49,82.35,-247.25
47.0,23.0,195.03,125.59,127.38
56.0,28.0,132.03,202.98,43.18
80.0,41.0,72.37,-66.6,-370.09
81.0,29.0,41.6,35.49,-284.05
87.0,39.0,26.956667,-31.1151639,-269.074662
87.0,50.0,27.081701,-31.1394594,-301.9914731
87.0,71.0,27.081701,-31.1394594,-364.8685269
